Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Middle Tenn.,Coach Unknown,,,,,,143,,,
Northern Colo.,Coach Unknown,,,,,,144,,,
Seton Hall,Coach Unknown,,,,,,145,,,
Utah,Coach Unknown,,,,,,146,,,
Cal St. Fullerton,Coach Unknown,,,,,,147,,,
Liberty,Coach Unknown,,,,,,148,,,
VCU,Coach Unknown,,,,,,149,,,
Alabama,Coach Unknown,,,,,,150,,,
Ball St.,Coach Unknown,,,,,,151,,,
Belmont,Coach Unknown,,,,,,152,,,
Cal Poly,Coach Unknown,,,,,,153,,,
Davidson,Coach Unknown,,,,,,154,,,
Fairfield,Coach Unknown,,,,,,155,,,
Fordham,Coach Unknown,,,,,,156,,,
Iowa St.,Coach Unknown,,,,,,157,,,
Longwood,Coach Unknown,,,,,,158,,,
Louisiana Tech,Coach Unknown,,,,,,159,,,
Rutgers,Coach Unknown,,,,,,160,,,
St. John's (NY),Coach Unknown,,,,,,161,,,
Saint Joseph's,Coach Unknown,,,,,,162,,,
Siena,Coach Unknown,,,,,,163,,,
UTSA,Coach Unknown,,,,,,164,,,
Elon,Coach Unknown,,,,,,165,,,
UMKC,Coach Unknown,,,,,,166,,,
Oakland,Coach Unknown,,,,,,167,,,
North Florida,Coach Unknown,,,,,,168,,,
Northeastern,Coach Unknown,,,,,,169,,,
Portland,Coach Unknown,,,,,,170,,,
Providence,Coach Unknown,,,,,,171,,,
Minnesota,Coach Unknown,,,,,,172,,,
Albany (NY),Coach Unknown,,,,,,173,,,
Washington,Coach Unknown,,,,,,174,,,
Oregon,Coach Unknown,,,,,,175,,,
Western Caro.,Coach Unknown,,,,,,176,,,
UC Riverside,Coach Unknown,,,,,,177,,,
Villanova,Coach Unknown,,,,,,178,,,
Towson,Coach Unknown,,,,,,179,,,
Pacific,Coach Unknown,,,,,,180,,,
Xavier,Coach Unknown,,,,,,181,,,
Syracuse,Coach Unknown,,,,,,182,,,
Kennesaw St.,Coach Unknown,,,,,,183,,,
Sam Houston St.,Coach Unknown,,,,,,184,,,
High Point,Coach Unknown,,,,,,185,,,
UNLV,Coach Unknown,,,,,,186,,,
UNI,Coach Unknown,,,,,,187,,,
Troy,Coach Unknown,,,,,,188,,,
Butler,Coach Unknown,,,,,,189,,,
Ole Miss,Coach Unknown,,,,,,190,,,
Northwestern St.,Coach Unknown,,,,,,191,,,
UNC Greensboro,Coach Unknown,,,,,,192,,,
Murray St.,Coach Unknown,,,,,,193,,,
Gardner-Webb,Coach Unknown,,,,,,194,,,
Drexel,Coach Unknown,,,,,,195,,,
South Fla.,Coach Unknown,,,,,,196,,,
Akron,Coach Unknown,,,,,,197,,,
Jackson St.,Coach Unknown,,,,,,198,,,
IPFW,Coach Unknown,,,,,,199,,,
Central Conn. St.,Coach Unknown,,,,,,200,,,
Idaho,Coach Unknown,,,,,,201,,,
Charlotte,Coach Unknown,,,,,,202,,,
Boise St.,Coach Unknown,,,,,,203,,,
Arkansas St.,Coach Unknown,,,,,,204,,,
Loyola Marymount,Coach Unknown,,,,,,205,,,
Eastern Ky.,Coach Unknown,,,,,,206,,,
Gonzaga,Coach Unknown,,,,,,207,,,
Rhode Island,Coach Unknown,,,,,,208,,,
McNeese St.,Coach Unknown,,,,,,209,,,
Mississippi Val.,Coach Unknown,,,,,,210,,,
Cal St. Northridge,Coach Unknown,,,,,,211,,,
Arizona St.,Coach Unknown,,,,,,212,,,
Niagara,Coach Unknown,,,,,,213,,,
Oral Roberts,Coach Unknown,,,,,,214,,,
Cincinnati,Coach Unknown,,,,,,215,,,
Vanderbilt,Coach Unknown,,,,,,216,,,
Binghamton,Coach Unknown,,,,,,217,,,
Sacramento St.,Coach Unknown,,,,,,218,,,
Lehigh,Coach Unknown,,,,,,219,,,
Alcorn,Coach Unknown,,,,,,220,,,
Loyola Maryland,Coach Unknown,,,,,,221,,,
UC Santa Barbara,Coach Unknown,,,,,,222,,,
Ohio,Coach Unknown,,,,,,223,,,
Purdue,Coach Unknown,,,,,,224,,,
Ga. Southern,Coach Unknown,,,,,,225,,,
Loyola Chicago,Coach Unknown,,,,,,226,,,
Mississippi St.,Coach Unknown,,,,,,227,,,
Weber St.,Coach Unknown,,,,,,228,,,
TCU,Coach Unknown,,,,,,229,,,
Air Force,Coach Unknown,,,,,,230,,,
South Carolina St.,Coach Unknown,,,,,,231,,,
Mt. St. Mary's,Coach Unknown,,,,,,232,,,
Chattanooga,Coach Unknown,,,,,,233,,,
Princeton,Coach Unknown,,,,,,234,,,
Columbia,Coach Unknown,,,,,,235,,,
Georgia St.,Coach Unknown,,,,,,236,,,
American,Coach Unknown,,,,,,237,,,
Appalachian St.,Coach Unknown,,,,,,238,,,
Vermont,Coach Unknown,,,,,,239,,,
Houston,Coach Unknown,,,,,,240,,,
Iona,Coach Unknown,,,,,,241,,,
Western Ill.,Coach Unknown,,,,,,242,,,
Maine,Coach Unknown,,,,,,243,,,
Montana,Coach Unknown,,,,,,244,,,
Saint Louis,Coach Unknown,,,,,,245,,,
Fla. Atlantic,Coach Unknown,,,,,,246,,,
UALR,Coach Unknown,,,,,,247,,,
La.-Lafayette,Coach Unknown,,,,,,248,,,
Southern California,Coach Unknown,,,,,,249,,,
Oklahoma,Coach Unknown,,,,,,250,,,
Southern U.,Coach Unknown,,,,,,251,,,
Quinnipiac,Coach Unknown,,,,,,252,,,
Bucknell,Coach Unknown,,,,,,253,,,
Northern Ariz.,Coach Unknown,,,,,,254,,,
San Jose St.,Coach Unknown,,,,,,255,,,
Indiana,Coach Unknown,,,,,,256,,,
Citadel,Coach Unknown,,,,,,257,,,
UAB,Coach Unknown,,,,,,258,,,
Nicholls St.,Coach Unknown,,,,,,259,,,
Central Ark.,Coach Unknown,,,,,,260,,,
Clemson,Coach Unknown,,,,,,261,,,
Bowling Green,Coach Unknown,,,,,,262,,,
Idaho St.,Coach Unknown,,,,,,263,,,
Drake,Coach Unknown,,,,,,264,,,
New Hampshire,Coach Unknown,,,,,,265,,,
George Washington,Coach Unknown,,,,,,266,,,
Eastern Ill.,Coach Unknown,,,,,,267,,,
Southern Utah,Coach Unknown,,,,,,268,,,
Hawaii,Coach Unknown,,,,,,269,,,
Temple,Coach Unknown,,,,,,270,,,
Evansville,Coach Unknown,,,,,,271,,,
San Francisco,Coach Unknown,,,,,,272,,,
Youngstown St.,Coach Unknown,,,,,,273,,,
Stetson,Coach Unknown,,,,,,274,,,
Tennessee Tech,Coach Unknown,,,,,,275,,,
Marshall,Coach Unknown,,,,,,276,,,
Green Bay,Coach Unknown,,,,,,277,,,
La.-Monroe,Coach Unknown,,,,,,278,,,
Southern Miss.,Coach Unknown,,,,,,279,,,
Stony Brook,Coach Unknown,,,,,,280,,,
Howard,Coach Unknown,,,,,,281,,,
Fairleigh Dickinson,Coach Unknown,,,,,,282,,,
IUPUI,Coach Unknown,,,,,,283,,,
Texas Southern,Coach Unknown,,,,,,284,,,
Dartmouth,Coach Unknown,,,,,,285,,,
Lipscomb,Coach Unknown,,,,,,286,,,
Francis Marion,Coach Unknown,,,,,,287,,,
Manhattan,Coach Unknown,,,,,,288,,,
Indiana St.,Coach Unknown,,,,,,289,,,
Prairie View,Coach Unknown,,,,,,290,,,
UNC Asheville,Coach Unknown,,,,,,291,,,
VMI,Coach Unknown,,,,,,292,,,
Arkansas,Coach Unknown,,,,,,293,,,
Eastern Mich.,Coach Unknown,,,,,,294,,,
Pittsburgh,Coach Unknown,,,,,,295,,,
Jacksonville St.,Coach Unknown,,,,,,296,,,
Holy Cross,Coach Unknown,,,,,,297,,,
Bakersfield,Coach Unknown,,,,,,298,,,
Duquesne,Coach Unknown,,,,,,299,,,
DePaul,Coach Unknown,,,,,,300,,,
Saint Peter's,Coach Unknown,,,,,,301,,,
Nevada,Coach Unknown,,,,,,302,,,
Coastal Caro.,Coach Unknown,,,,,,303,,,
Delaware St.,Coach Unknown,,,,,,304,,,
Northern Ill.,Coach Unknown,,,,,,305,,,
UNC Wilmington,Coach Unknown,,,,,,306,,,
Cornell,Coach Unknown,,,,,,307,,,
Eastern Wash.,Coach Unknown,,,,,,308,,,
Northwestern,Coach Unknown,,,,,,309,,,
USC Upstate,Coach Unknown,,,,,,310,,,
Alabama St.,Coach Unknown,,,,,,311,,,
NJIT,Coach Unknown,,,,,,312,,,
Arizona,Coach Unknown,,,,,,313,,,
Alabama A&M,Coach Unknown,,,,,,314,,,
UMBC,Coach Unknown,,,,,,315,,,
Grambling,Coach Unknown,,,,,,316,,,
Bryant,Coach Unknown,,,,,,317,,,
Neb. Omaha,Coach Unknown,,,,,,318,,,
North Dakota,Coach Unknown,,,,,,319,,,
SIU Edwardsville,Coach Unknown,,,,,,320,,,
Presbyterian,Coach Unknown,,,,,,321,,,
South Dakota,Coach Unknown,,,,,,322,,,
