Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Delaware,Coach Unknown,,,,,,142,,,
Bucknell,Coach Unknown,,,,,,143,,,
Portland St.,Coach Unknown,,,,,,144,,,
Loyola Marymount,Coach Unknown,,,,,,145,,,
Coastal Caro.,Coach Unknown,,,,,,146,,,
Ball St.,Coach Unknown,,,,,,147,,,
Cal St. Fullerton,Coach Unknown,,,,,,148,,,
Arizona St.,Coach Unknown,,,,,,149,,,
LSU,Coach Unknown,,,,,,150,,,
UC Irvine,Coach Unknown,,,,,,151,,,
Illinois,Coach Unknown,,,,,,152,,,
Binghamton,Coach Unknown,,,,,,153,,,
Boise St.,Coach Unknown,,,,,,154,,,
Colorado,Coach Unknown,,,,,,155,,,
Indiana,Coach Unknown,,,,,,156,,,
Iowa St.,Coach Unknown,,,,,,157,,,
Maine,Coach Unknown,,,,,,158,,,
Seattle,Coach Unknown,,,,,,159,,,
Sacred Heart,Coach Unknown,,,,,,160,,,
Missouri St.,Coach Unknown,,,,,,161,,,
UTEP,Coach Unknown,,,,,,162,,,
Utah,Coach Unknown,,,,,,163,,,
Wyoming,Coach Unknown,,,,,,164,,,
Northeastern,Coach Unknown,,,,,,165,,,
Troy,Coach Unknown,,,,,,166,,,
Mississippi Val.,Coach Unknown,,,,,,167,,,
DePaul,Coach Unknown,,,,,,168,,,
Arkansas,Coach Unknown,,,,,,169,,,
Prairie View,Coach Unknown,,,,,,170,,,
Mississippi St.,Coach Unknown,,,,,,171,,,
Massachusetts,Coach Unknown,,,,,,172,,,
Loyola Chicago,Coach Unknown,,,,,,173,,,
Hawaii,Coach Unknown,,,,,,174,,,
Belmont,Coach Unknown,,,,,,175,,,
Northern Ill.,Coach Unknown,,,,,,176,,,
SIU Edwardsville,Coach Unknown,,,,,,177,,,
Michigan St.,Coach Unknown,,,,,,178,,,
San Francisco,Coach Unknown,,,,,,179,,,
Alabama,Coach Unknown,,,,,,180,,,
UNI,Coach Unknown,,,,,,181,,,
UC Davis,Coach Unknown,,,,,,182,,,
Niagara,Coach Unknown,,,,,,183,,,
Northern Colo.,Coach Unknown,,,,,,184,,,
Providence,Coach Unknown,,,,,,185,,,
Milwaukee,Coach Unknown,,,,,,186,,,
Youngstown St.,Coach Unknown,,,,,,187,,,
Elon,Coach Unknown,,,,,,188,,,
Indiana St.,Coach Unknown,,,,,,189,,,
South Ala.,Coach Unknown,,,,,,190,,,
Utah Valley,Coach Unknown,,,,,,191,,,
North Florida,Coach Unknown,,,,,,192,,,
La.-Lafayette,Coach Unknown,,,,,,193,,,
Texas,Coach Unknown,,,,,,194,,,
McNeese St.,Coach Unknown,,,,,,195,,,
Oregon,Coach Unknown,,,,,,196,,,
Oklahoma,Coach Unknown,,,,,,197,,,
Iona,Coach Unknown,,,,,,198,,,
Villanova,Coach Unknown,,,,,,199,,,
Ohio,Coach Unknown,,,,,,200,,,
Houston,Coach Unknown,,,,,,201,,,
North Dakota St.,Coach Unknown,,,,,,202,,,
Army,Coach Unknown,,,,,,203,,,
Eastern Wash.,Coach Unknown,,,,,,204,,,
Alabama St.,Coach Unknown,,,,,,205,,,
Francis Marion,Coach Unknown,,,,,,206,,,
TCU,Coach Unknown,,,,,,207,,,
Southeast Mo. St.,Coach Unknown,,,,,,208,,,
South Carolina,Coach Unknown,,,,,,209,,,
UC Riverside,Coach Unknown,,,,,,210,,,
Davidson,Coach Unknown,,,,,,211,,,
Nevada,Coach Unknown,,,,,,212,,,
St. Bonaventure,Coach Unknown,,,,,,213,,,
Gonzaga,Coach Unknown,,,,,,214,,,
Western Caro.,Coach Unknown,,,,,,215,,,
Weber St.,Coach Unknown,,,,,,216,,,
San Diego,Coach Unknown,,,,,,217,,,
UMKC,Coach Unknown,,,,,,218,,,
Pittsburgh,Coach Unknown,,,,,,219,,,
Northwestern,Coach Unknown,,,,,,220,,,
Fordham,Coach Unknown,,,,,,221,,,
Purdue,Coach Unknown,,,,,,222,,,
South Dakota St.,Coach Unknown,,,,,,223,,,
Columbia,Coach Unknown,,,,,,224,,,
Evansville,Coach Unknown,,,,,,225,,,
Texas St.,Coach Unknown,,,,,,226,,,
South Carolina St.,Coach Unknown,,,,,,227,,,
Georgia,Coach Unknown,,,,,,228,,,
Albany (NY),Coach Unknown,,,,,,229,,,
American,Coach Unknown,,,,,,230,,,
Charleston So.,Coach Unknown,,,,,,231,,,
George Mason,Coach Unknown,,,,,,232,,,
Southern California,Coach Unknown,,,,,,233,,,
Mt. St. Mary's,Coach Unknown,,,,,,234,,,
Northern Ariz.,Coach Unknown,,,,,,235,,,
Sam Houston St.,Coach Unknown,,,,,,236,,,
Marshall,Coach Unknown,,,,,,237,,,
Sacramento St.,Coach Unknown,,,,,,238,,,
Clemson,Coach Unknown,,,,,,239,,,
Saint Louis,Coach Unknown,,,,,,240,,,
Western Mich.,Coach Unknown,,,,,,241,,,
Wofford,Coach Unknown,,,,,,242,,,
Air Force,Coach Unknown,,,,,,243,,,
St. John's (NY),Coach Unknown,,,,,,244,,,
Toledo,Coach Unknown,,,,,,245,,,
Arizona,Coach Unknown,,,,,,246,,,
Col. of Charleston,Coach Unknown,,,,,,247,,,
Vanderbilt,Coach Unknown,,,,,,248,,,
Seton Hall,Coach Unknown,,,,,,249,,,
Bakersfield,Coach Unknown,,,,,,250,,,
Duquesne,Coach Unknown,,,,,,251,,,
San Jose St.,Coach Unknown,,,,,,252,,,
Northwestern St.,Coach Unknown,,,,,,253,,,
Siena,Coach Unknown,,,,,,254,,,
Akron,Coach Unknown,,,,,,255,,,
Holy Cross,Coach Unknown,,,,,,256,,,
Cleveland St.,Coach Unknown,,,,,,257,,,
St. Mary's (CA),Coach Unknown,,,,,,258,,,
Eastern Ill.,Coach Unknown,,,,,,259,,,
Xavier,Coach Unknown,,,,,,260,,,
Fairleigh Dickinson,Coach Unknown,,,,,,261,,,
Jackson St.,Coach Unknown,,,,,,262,,,
Fresno St.,Coach Unknown,,,,,,263,,,
Temple,Coach Unknown,,,,,,264,,,
Green Bay,Coach Unknown,,,,,,265,,,
Ark.-Pine Bluff,Coach Unknown,,,,,,266,,,
New Hampshire,Coach Unknown,,,,,,267,,,
Buffalo,Coach Unknown,,,,,,268,,,
UC Santa Barbara,Coach Unknown,,,,,,269,,,
Idaho,Coach Unknown,,,,,,270,,,
George Washington,Coach Unknown,,,,,,271,,,
Tennessee Tech,Coach Unknown,,,,,,272,,,
Citadel,Coach Unknown,,,,,,273,,,
Texas Southern,Coach Unknown,,,,,,274,,,
Manhattan,Coach Unknown,,,,,,275,,,
Georgia St.,Coach Unknown,,,,,,276,,,
Alabama A&M,Coach Unknown,,,,,,277,,,
Fla. Atlantic,Coach Unknown,,,,,,278,,,
Nicholls St.,Coach Unknown,,,,,,279,,,
Lehigh,Coach Unknown,,,,,,280,,,
Lafayette,Coach Unknown,,,,,,281,,,
NJIT,Coach Unknown,,,,,,282,,,
Southern Miss.,Coach Unknown,,,,,,283,,,
North Carolina St.,Coach Unknown,,,,,,284,,,
Wagner,Coach Unknown,,,,,,285,,,
Vermont,Coach Unknown,,,,,,286,,,
UNC Asheville,Coach Unknown,,,,,,287,,,
Central Conn. St.,Coach Unknown,,,,,,288,,,
Southern Utah,Coach Unknown,,,,,,289,,,
Cincinnati,Coach Unknown,,,,,,290,,,
Canisius,Coach Unknown,,,,,,291,,,
Creighton,Coach Unknown,,,,,,292,,,
Lipscomb,Coach Unknown,,,,,,293,,,
Murray St.,Coach Unknown,,,,,,294,,,
UTSA,Coach Unknown,,,,,,295,,,
Delaware St.,Coach Unknown,,,,,,296,,,
Howard,Coach Unknown,,,,,,297,,,
Morehead St.,Coach Unknown,,,,,,298,,,
La.-Monroe,Coach Unknown,,,,,,299,,,
UMBC,Coach Unknown,,,,,,300,,,
Chattanooga,Coach Unknown,,,,,,301,,,
Stetson,Coach Unknown,,,,,,302,,,
Pacific,Coach Unknown,,,,,,303,,,
Gardner-Webb,Coach Unknown,,,,,,304,,,
South Dakota,Coach Unknown,,,,,,305,,,
New Mexico St.,Coach Unknown,,,,,,306,,,
USC Upstate,Coach Unknown,,,,,,307,,,
IUPUI,Coach Unknown,,,,,,308,,,
Presbyterian,Coach Unknown,,,,,,309,,,
Robert Morris,Coach Unknown,,,,,,310,,,
Grambling,Coach Unknown,,,,,,311,,,
Alcorn,Coach Unknown,,,,,,312,,,
Southern U.,Coach Unknown,,,,,,313,,,
Towson,Coach Unknown,,,,,,314,,,
UALR,Coach Unknown,,,,,,315,,,
UAB,Coach Unknown,,,,,,316,,,
Saint Peter's,Coach Unknown,,,,,,317,,,
North Dakota,Coach Unknown,,,,,,318,,,
Cornell,Coach Unknown,,,,,,319,,,
Bowling Green,Coach Unknown,,,,,,320,,,
VMI,Coach Unknown,,,,,,321,,,
Northern Ky.,Coach Unknown,,,,,,322,,,
Neb. Omaha,Coach Unknown,,,,,,323,,,
