Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
LSU,Coach Unknown,,,,,,142,,,
San Diego,Coach Unknown,,,,,,143,,,
Wisconsin,Coach Unknown,,,,,,144,,,
Idaho St.,Coach Unknown,,,,,,145,,,
Southern California,Coach Unknown,,,,,,146,,,
Stanford,Coach Unknown,,,,,,147,,,
Coastal Caro.,Coach Unknown,,,,,,148,,,
Missouri,Coach Unknown,,,,,,149,,,
South Fla.,Coach Unknown,,,,,,150,,,
Fairfield,Coach Unknown,,,,,,151,,,
Troy,Coach Unknown,,,,,,152,,,
Virginia Tech,Coach Unknown,,,,,,153,,,
Green Bay,Coach Unknown,,,,,,154,,,
Milwaukee,Coach Unknown,,,,,,155,,,
High Point,Coach Unknown,,,,,,156,,,
Lehigh,Coach Unknown,,,,,,157,,,
LIU Brooklyn,Coach Unknown,,,,,,158,,,
Miami (FL),Coach Unknown,,,,,,159,,,
UNLV,Coach Unknown,,,,,,160,,,
North Carolina St.,Coach Unknown,,,,,,161,,,
Northwestern St.,Coach Unknown,,,,,,162,,,
Ohio,Coach Unknown,,,,,,163,,,
Prairie View,Coach Unknown,,,,,,164,,,
Providence,Coach Unknown,,,,,,165,,,
Radford,Coach Unknown,,,,,,166,,,
St. John's (NY),Coach Unknown,,,,,,167,,,
St. Mary's (CA),Coach Unknown,,,,,,168,,,
Long Beach St.,Coach Unknown,,,,,,169,,,
Cornell,Coach Unknown,,,,,,170,,,
East Carolina,Coach Unknown,,,,,,171,,,
Eastern Mich.,Coach Unknown,,,,,,172,,,
Missouri St.,Coach Unknown,,,,,,173,,,
Texas St.,Coach Unknown,,,,,,174,,,
New Hampshire,Coach Unknown,,,,,,175,,,
Loyola Chicago,Coach Unknown,,,,,,176,,,
Detroit,Coach Unknown,,,,,,177,,,
Rhode Island,Coach Unknown,,,,,,178,,,
Butler,Coach Unknown,,,,,,179,,,
California,Coach Unknown,,,,,,180,,,
Akron,Coach Unknown,,,,,,181,,,
Gardner-Webb,Coach Unknown,,,,,,182,,,
UMBC,Coach Unknown,,,,,,183,,,
Southern U.,Coach Unknown,,,,,,184,,,
La.-Monroe,Coach Unknown,,,,,,185,,,
Duquesne,Coach Unknown,,,,,,186,,,
Oregon,Coach Unknown,,,,,,187,,,
Indiana,Coach Unknown,,,,,,188,,,
Wofford,Coach Unknown,,,,,,189,,,
Wright St.,Coach Unknown,,,,,,190,,,
Northern Ariz.,Coach Unknown,,,,,,191,,,
Colorado Col.,Coach Unknown,,,,,,192,,,
Miami (OH),Coach Unknown,,,,,,193,,,
Baylor,Coach Unknown,,,,,,194,,,
Fresno St.,Coach Unknown,,,,,,195,,,
Louisville,Coach Unknown,,,,,,196,,,
Columbia,Coach Unknown,,,,,,197,,,
Alabama A&M,Coach Unknown,,,,,,198,,,
Montana,Coach Unknown,,,,,,199,,,
Hartford,Coach Unknown,,,,,,200,,,
San Diego St.,Coach Unknown,,,,,,201,,,
Arkansas,Coach Unknown,,,,,,202,,,
Toledo,Coach Unknown,,,,,,203,,,
Northwestern,Coach Unknown,,,,,,204,,,
Portland St.,Coach Unknown,,,,,,205,,,
Wagner,Coach Unknown,,,,,,206,,,
Sacramento St.,Coach Unknown,,,,,,207,,,
Bowling Green,Coach Unknown,,,,,,208,,,
Mt. St. Mary's,Coach Unknown,,,,,,209,,,
Boise St.,Coach Unknown,,,,,,210,,,
Grambling,Coach Unknown,,,,,,211,,,
Charlotte,Coach Unknown,,,,,,212,,,
Western Caro.,Coach Unknown,,,,,,213,,,
Oregon St.,Coach Unknown,,,,,,214,,,
Stony Brook,Coach Unknown,,,,,,215,,,
Air Force,Coach Unknown,,,,,,216,,,
Murray St.,Coach Unknown,,,,,,217,,,
Georgetown,Coach Unknown,,,,,,218,,,
Weber St.,Coach Unknown,,,,,,219,,,
Vermont,Coach Unknown,,,,,,220,,,
Minnesota,Coach Unknown,,,,,,221,,,
Indiana St.,Coach Unknown,,,,,,222,,,
Birmingham-So.,Coach Unknown,,,,,,223,,,
Winthrop,Coach Unknown,,,,,,224,,,
Arkansas St.,Coach Unknown,,,,,,225,,,
Iowa St.,Coach Unknown,,,,,,226,,,
Washington St.,Coach Unknown,,,,,,227,,,
Arizona,Coach Unknown,,,,,,228,,,
Mississippi Val.,Coach Unknown,,,,,,229,,,
Memphis,Coach Unknown,,,,,,230,,,
Saint Francis (PA),Coach Unknown,,,,,,231,,,
South Ala.,Coach Unknown,,,,,,232,,,
Quinnipiac,Coach Unknown,,,,,,233,,,
Towson,Coach Unknown,,,,,,234,,,
Pittsburgh,Coach Unknown,,,,,,235,,,
Davidson,Coach Unknown,,,,,,236,,,
Mercer,Coach Unknown,,,,,,237,,,
Lafayette,Coach Unknown,,,,,,238,,,
Jacksonville,Coach Unknown,,,,,,239,,,
La.-Lafayette,Coach Unknown,,,,,,240,,,
UALR,Coach Unknown,,,,,,241,,,
Drury,Coach Unknown,,,,,,242,,,
Jackson St.,Coach Unknown,,,,,,243,,,
Seton Hall,Coach Unknown,,,,,,244,,,
Tulsa,Coach Unknown,,,,,,245,,,
McNeese St.,Coach Unknown,,,,,,246,,,
St. Bonaventure,Coach Unknown,,,,,,247,,,
Cal St. Northridge,Coach Unknown,,,,,,248,,,
Austin Peay,Coach Unknown,,,,,,249,,,
Pacific,Coach Unknown,,,,,,250,,,
Howard,Coach Unknown,,,,,,251,,,
Manhattan,Coach Unknown,,,,,,252,,,
Iowa,Coach Unknown,,,,,,253,,,
Ga. Southern,Coach Unknown,,,,,,254,,,
Valparaiso,Coach Unknown,,,,,,255,,,
Marist,Coach Unknown,,,,,,256,,,
San Francisco,Coach Unknown,,,,,,257,,,
Charleston So.,Coach Unknown,,,,,,258,,,
Idaho,Coach Unknown,,,,,,259,,,
New Mexico,Coach Unknown,,,,,,260,,,
Liberty,Coach Unknown,,,,,,261,,,
VMI,Coach Unknown,,,,,,262,,,
Temple,Coach Unknown,,,,,,263,,,
Eastern Wash.,Coach Unknown,,,,,,264,,,
Iona,Coach Unknown,,,,,,265,,,
Houston,Coach Unknown,,,,,,266,,,
Nevada,Coach Unknown,,,,,,267,,,
Evansville,Coach Unknown,,,,,,268,,,
Elon,Coach Unknown,,,,,,269,,,
La Salle,Coach Unknown,,,,,,270,,,
Texas Tech,Coach Unknown,,,,,,271,,,
Texas Southern,Coach Unknown,,,,,,272,,,
Sam Houston St.,Coach Unknown,,,,,,273,,,
Nicholls St.,Coach Unknown,,,,,,274,,,
Lipscomb,Coach Unknown,,,,,,275,,,
Northern Ill.,Coach Unknown,,,,,,276,,,
Ark.-Pine Bluff,Coach Unknown,,,,,,277,,,
FIU,Coach Unknown,,,,,,278,,,
IUPUI,Coach Unknown,,,,,,279,,,
Drexel,Coach Unknown,,,,,,280,,,
Morehead St.,Coach Unknown,,,,,,281,,,
Citadel,Coach Unknown,,,,,,282,,,
Marshall,Coach Unknown,,,,,,283,,,
Western Ill.,Coach Unknown,,,,,,284,,,
Robert Morris,Coach Unknown,,,,,,285,,,
Saint Peter's,Coach Unknown,,,,,,286,,,
San Jose St.,Coach Unknown,,,,,,287,,,
Southern Utah,Coach Unknown,,,,,,288,,,
Youngstown St.,Coach Unknown,,,,,,289,,,
Holy Cross,Coach Unknown,,,,,,290,,,
Canisius,Coach Unknown,,,,,,291,,,
Belmont,Coach Unknown,,,,,,292,,,
Albany (NY),Coach Unknown,,,,,,293,,,
Alcorn,Coach Unknown,,,,,,294,,,
