Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Arizona St.,Coach Unknown,,,,,,143,,,
Michigan St.,Coach Unknown,,,,,,144,,,
Army,Coach Unknown,,,,,,145,,,
Tennessee,Coach Unknown,,,,,,146,,,
Indiana St.,Coach Unknown,,,,,,147,,,
Milwaukee,Coach Unknown,,,,,,148,,,
Western Caro.,Coach Unknown,,,,,,149,,,
Oakland,Coach Unknown,,,,,,150,,,
Cal St. Fullerton,Coach Unknown,,,,,,151,,,
Binghamton,Coach Unknown,,,,,,152,,,
Presbyterian,Coach Unknown,,,,,,153,,,
Duke,Coach Unknown,,,,,,154,,,
East Carolina,Coach Unknown,,,,,,155,,,
Fairleigh Dickinson,Coach Unknown,,,,,,156,,,
Hawaii,Coach Unknown,,,,,,157,,,
Iowa St.,Coach Unknown,,,,,,158,,,
Jackson St.,Coach Unknown,,,,,,159,,,
Longwood,Coach Unknown,,,,,,160,,,
LSU,Coach Unknown,,,,,,161,,,
Maryland,Coach Unknown,,,,,,162,,,
VCU,Coach Unknown,,,,,,163,,,
Kennesaw St.,Coach Unknown,,,,,,164,,,
UC Santa Barbara,Coach Unknown,,,,,,165,,,
Morehead St.,Coach Unknown,,,,,,166,,,
Central Ark.,Coach Unknown,,,,,,167,,,
Auburn,Coach Unknown,,,,,,168,,,
Ohio,Coach Unknown,,,,,,169,,,
High Point,Coach Unknown,,,,,,170,,,
Louisiana Tech,Coach Unknown,,,,,,171,,,
Missouri,Coach Unknown,,,,,,172,,,
Utah Valley,Coach Unknown,,,,,,173,,,
North Dakota St.,Coach Unknown,,,,,,174,,,
UNC Wilmington,Coach Unknown,,,,,,175,,,
Montana,Coach Unknown,,,,,,176,,,
Iona,Coach Unknown,,,,,,177,,,
Clemson,Coach Unknown,,,,,,178,,,
Western Ill.,Coach Unknown,,,,,,179,,,
Texas St.,Coach Unknown,,,,,,180,,,
Southern U.,Coach Unknown,,,,,,181,,,
Cleveland St.,Coach Unknown,,,,,,182,,,
Saint Joseph's,Coach Unknown,,,,,,183,,,
Rice,Coach Unknown,,,,,,184,,,
Belmont,Coach Unknown,,,,,,185,,,
Idaho St.,Coach Unknown,,,,,,186,,,
Cornell,Coach Unknown,,,,,,187,,,
Yale,Coach Unknown,,,,,,188,,,
Howard,Coach Unknown,,,,,,189,,,
New Mexico,Coach Unknown,,,,,,190,,,
Sam Houston St.,Coach Unknown,,,,,,191,,,
Massachusetts,Coach Unknown,,,,,,192,,,
Washington,Coach Unknown,,,,,,193,,,
Southern Miss.,Coach Unknown,,,,,,194,,,
Southern California,Coach Unknown,,,,,,195,,,
Marist,Coach Unknown,,,,,,196,,,
Loyola Chicago,Coach Unknown,,,,,,197,,,
Lipscomb,Coach Unknown,,,,,,198,,,
Towson,Coach Unknown,,,,,,199,,,
St. Bonaventure,Coach Unknown,,,,,,200,,,
Purdue,Coach Unknown,,,,,,201,,,
Troy,Coach Unknown,,,,,,202,,,
NJIT,Coach Unknown,,,,,,203,,,
South Dakota,Coach Unknown,,,,,,204,,,
Middle Tenn.,Coach Unknown,,,,,,205,,,
East Tenn. St.,Coach Unknown,,,,,,206,,,
Sacramento St.,Coach Unknown,,,,,,207,,,
Bucknell,Coach Unknown,,,,,,208,,,
Prairie View,Coach Unknown,,,,,,209,,,
Northeastern,Coach Unknown,,,,,,210,,,
Cincinnati,Coach Unknown,,,,,,211,,,
Central Mich.,Coach Unknown,,,,,,212,,,
LIU Brooklyn,Coach Unknown,,,,,,213,,,
North Florida,Coach Unknown,,,,,,214,,,
Lamar,Coach Unknown,,,,,,215,,,
Buffalo,Coach Unknown,,,,,,216,,,
UC Davis,Coach Unknown,,,,,,217,,,
Drexel,Coach Unknown,,,,,,218,,,
Vermont,Coach Unknown,,,,,,219,,,
Providence,Coach Unknown,,,,,,220,,,
Duquesne,Coach Unknown,,,,,,221,,,
UC Riverside,Coach Unknown,,,,,,222,,,
Wyoming,Coach Unknown,,,,,,223,,,
San Francisco,Coach Unknown,,,,,,224,,,
Kansas,Coach Unknown,,,,,,225,,,
George Mason,Coach Unknown,,,,,,226,,,
Gonzaga,Coach Unknown,,,,,,227,,,
Northwestern St.,Coach Unknown,,,,,,228,,,
IUPUI,Coach Unknown,,,,,,229,,,
Syracuse,Coach Unknown,,,,,,230,,,
TCU,Coach Unknown,,,,,,231,,,
Villanova,Coach Unknown,,,,,,232,,,
Saint Louis,Coach Unknown,,,,,,233,,,
Robert Morris,Coach Unknown,,,,,,234,,,
New Hampshire,Coach Unknown,,,,,,235,,,
Stetson,Coach Unknown,,,,,,236,,,
Campbell,Coach Unknown,,,,,,237,,,
Green Bay,Coach Unknown,,,,,,238,,,
Georgia St.,Coach Unknown,,,,,,239,,,
Fordham,Coach Unknown,,,,,,240,,,
Murray St.,Coach Unknown,,,,,,241,,,
Davidson,Coach Unknown,,,,,,242,,,
Northern Ill.,Coach Unknown,,,,,,243,,,
Charleston So.,Coach Unknown,,,,,,244,,,
Central Conn. St.,Coach Unknown,,,,,,245,,,
Fla. Atlantic,Coach Unknown,,,,,,246,,,
FIU,Coach Unknown,,,,,,247,,,
Missouri St.,Coach Unknown,,,,,,248,,,
North Carolina St.,Coach Unknown,,,,,,249,,,
UNC Asheville,Coach Unknown,,,,,,250,,,
Southern Utah,Coach Unknown,,,,,,251,,,
South Carolina St.,Coach Unknown,,,,,,252,,,
Lafayette,Coach Unknown,,,,,,253,,,
Lehigh,Coach Unknown,,,,,,254,,,
McNeese St.,Coach Unknown,,,,,,255,,,
Nevada,Coach Unknown,,,,,,256,,,
Oregon St.,Coach Unknown,,,,,,257,,,
American,Coach Unknown,,,,,,258,,,
Manhattan,Coach Unknown,,,,,,259,,,
Quinnipiac,Coach Unknown,,,,,,260,,,
Cal St. Northridge,Coach Unknown,,,,,,261,,,
IPFW,Coach Unknown,,,,,,262,,,
Toledo,Coach Unknown,,,,,,263,,,
Temple,Coach Unknown,,,,,,264,,,
Akron,Coach Unknown,,,,,,265,,,
La.-Monroe,Coach Unknown,,,,,,266,,,
Alabama,Coach Unknown,,,,,,267,,,
Citadel,Coach Unknown,,,,,,268,,,
Seton Hall,Coach Unknown,,,,,,269,,,
Rhode Island,Coach Unknown,,,,,,270,,,
Ga. Southern,Coach Unknown,,,,,,271,,,
Mt. St. Mary's,Coach Unknown,,,,,,272,,,
Mississippi Val.,Coach Unknown,,,,,,273,,,
Eastern Ky.,Coach Unknown,,,,,,274,,,
UTSA,Coach Unknown,,,,,,275,,,
Houston Baptist,Coach Unknown,,,,,,276,,,
Canisius,Coach Unknown,,,,,,277,,,
Sacred Heart,Coach Unknown,,,,,,278,,,
USC Upstate,Coach Unknown,,,,,,279,,,
St. Mary's (CA),Coach Unknown,,,,,,280,,,
New Mexico St.,Coach Unknown,,,,,,281,,,
Eastern Ill.,Coach Unknown,,,,,,282,,,
Bryant,Coach Unknown,,,,,,283,,,
Vanderbilt,Coach Unknown,,,,,,284,,,
Pacific,Coach Unknown,,,,,,285,,,
Oregon,Coach Unknown,,,,,,286,,,
Chattanooga,Coach Unknown,,,,,,287,,,
Drake,Coach Unknown,,,,,,288,,,
Niagara,Coach Unknown,,,,,,289,,,
Jacksonville St.,Coach Unknown,,,,,,290,,,
Youngstown St.,Coach Unknown,,,,,,291,,,
Oklahoma,Coach Unknown,,,,,,292,,,
Bakersfield,Coach Unknown,,,,,,293,,,
Gardner-Webb,Coach Unknown,,,,,,294,,,
Pittsburgh,Coach Unknown,,,,,,295,,,
Loyola Maryland,Coach Unknown,,,,,,296,,,
UALR,Coach Unknown,,,,,,297,,,
Air Force,Coach Unknown,,,,,,298,,,
Holy Cross,Coach Unknown,,,,,,299,,,
Northwestern,Coach Unknown,,,,,,300,,,
UNI,Coach Unknown,,,,,,301,,,
Idaho,Coach Unknown,,,,,,302,,,
San Jose St.,Coach Unknown,,,,,,303,,,
Texas Southern,Coach Unknown,,,,,,304,,,
Tennessee Tech,Coach Unknown,,,,,,305,,,
Loyola Marymount,Coach Unknown,,,,,,306,,,
Eastern Wash.,Coach Unknown,,,,,,307,,,
Ark.-Pine Bluff,Coach Unknown,,,,,,308,,,
VMI,Coach Unknown,,,,,,309,,,
Mississippi St.,Coach Unknown,,,,,,310,,,
Houston,Coach Unknown,,,,,,311,,,
Alcorn,Coach Unknown,,,,,,312,,,
Albany (NY),Coach Unknown,,,,,,313,,,
Col. of Charleston,Coach Unknown,,,,,,314,,,
Colorado St.,Coach Unknown,,,,,,315,,,
North Dakota,Coach Unknown,,,,,,316,,,
Alabama A&M,Coach Unknown,,,,,,317,,,
Saint Peter's,Coach Unknown,,,,,,318,,,
A&M-Corpus Christi,Coach Unknown,,,,,,319,,,
Francis Marion,Coach Unknown,,,,,,320,,,
Grambling,Coach Unknown,,,,,,321,,,
Delaware St.,Coach Unknown,,,,,,322,,,
Bowling Green,Coach Unknown,,,,,,323,,,
Abilene Christian,Coach Unknown,,,,,,324,,,
Incarnate Word,Coach Unknown,,,,,,325,,,
Northern Ky.,Coach Unknown,,,,,,326,,,
Grand Canyon,Coach Unknown,,,,,,327,,,
Neb. Omaha,Coach Unknown,,,,,,328,,,
UMass Lowell,Coach Unknown,,,,,,329,,,
